,X,Name,Product,ML115_Empty_6hr,ML115_Empty_12hr,ML115_Empty_24hr,ML115_TE_6hr,ML115_TE_12hr,ML115_TE_24hr,LAR1_Empty_6hr,LAR1_Empty_12hr,LAR1_Empty_24hr,LAR1_TE_6hr,LAR1_TE_12hr,LAR1_TE_24hr
1442,b1482,osmC,"lipoyl-dependent Cys-based peroxidase, hydroperoxide resistance; salt-shock inducible membrane protein; peroxiredoxin",0,0,0,6.340348796,9.151799827,2.730195098,-0.234748731,-0.165235228,-0.600014149,-0.343869113,-0.679305091,-0.816516899
1443,b1483,ddpF,"D,D-dipeptide permease system, ATP-binding component",0,0,0,3.936911382,3.867424509,1.578349825,-0.555355311,0.063257526,-0.470546435,-0.517773589,-0.542761445,-0.619961351
1444,b1484,ddpD,"D,D-dipeptide permease system, ATP-binding component",0,0,0,0.179476617,0.039907866,3.688117578,2.115422546,0.594303935,0.350619703,3.3809361,1.124087385,0.925068767
1445,b1485,ddpC,D-ala-D-ala transporter subunit,0,0,0,-0.053331608,-0.120761922,0.853163314,-0.338650718,0.148797904,0.101926082,0.124331093,0.294358676,-0.097947557
1446,b1486,ddpB,D-ala-D-ala transporter subunit,0,0,0,-0.07221115,0.396872394,0.082140533,-0.395927469,0.632323634,0.294080552,0.017445854,0.45345949,0.492592102
1447,b1487,ddpA,D-ala-D-a la transporter subunit,0,0,0,-0.140165909,0.037430162,1.117853432,0.00143419,0.257526103,0.184128911,0.165677515,0.48362987,0.22455533
1448,b1488,ddpX,"D-ala-D-ala dipeptidase, Zn-dependent",0,0,0,-0.806429662,0.499226464,0.038954772,-0.686435283,-0.053733235,-0.143800722,-0.065555578,1.449687778,1.594903133
1449,b1489,dosP,"oxygen sensor, c-di-GMP phosphodiesterase, heme-regulated; cold- and stationary phase-induced bioflim regulator",0,0,0,-0.449921624,-0.18591429,-0.258380362,-0.18892998,0.319369857,0.327117475,0.163889826,0.570469812,0.098704693
1450,b1490,dosC,"diguanylate cyclase, cold- and stationary phase-induced oxygen-dependent biofilm regulator",0,0,0,-0.192270768,-0.384008685,-0.637514687,0.244024851,-0.084572264,-0.331743798,0.152487057,-0.469427299,-0.633211144
1451,b1491,yddW,"liprotein, glycosyl hydrolase homolog",0,0,0,0.184347554,0.162361616,0.85503223,-0.30487706,-0.142427049,-0.451634342,-0.297569503,-0.084466156,0.085730215
1452,b1492,gadC,glutamate:gamma-aminobutyric acid antiporter,0,0,0,0.108183646,-0.266345663,0.406157253,0.150966242,-0.226730002,-0.265523526,0.182659656,-0.272151149,0.288464081
1453,b1493,gadB,"glutamate decarboxylase B, PLP-dependent",0,0,0,-0.353923324,-0.001291841,1.389086858,-0.692884082,-0.203015195,-0.038657202,-0.663725125,-0.245283845,-0.165356829
1454,b1494,pqqL,putative periplasmic M16 family zinc metalloendopeptidase,0,0,0,0.260269556,-0.494561202,0.608898903,1.268533428,-0.113382488,-0.319172095,1.010614251,-0.076494704,-0.160552557
1455,b1495,yddB,putative TonB-dependent outer membrane receptor,0,0,0,0.145684619,-0.068498149,2.932291755,0.221173053,0.055680897,0.186942865,0.012858994,0.386475739,0.20155251
1456,b1496,yddA,"putative multidrug transporter subunit of ABC superfamily, membrane component/ATP-binding component",0,0,0,2.071573607,0.057980845,6.433656261,3.616670556,0.690624123,3.045200717,4.528348934,1.151476078,3.102840326
1457,b1497,ydeM,putative YdeN-specific sulfatase-maturating enzyme,0,0,0,-0.612562865,-0.618118442,0.208490915,0.185045981,0.322864008,0.400174192,0.154710681,-0.539139981,-0.420210792
1458,b1498,ydeN,putative Ser-type periplasmic non-aryl sulfatase,0,0,0,0.391561381,-0.028000625,-0.022384639,1.705579132,0.008275503,-0.229443436,1.430922976,0.692940634,-0.336470967
1459,b1499,ydeO,"UV-inducible global regulator, EvgA-, GadE-dependent",0,0,0,-0.216137531,-0.999986272,0.446378752,1.135055433,-0.237436706,-0.851604335,2.904379567,2.451827698,0.052242057
1460,b1500,safA,"two-component system connector membrane protein, EvgSA to PhoQP",0,0,0,0,0,5.063386452,0,16881.8732,0.355486688,36867.2716,48754.5792,-0.237625555
1461,b1501,ydeP,putative oxidoreductase,0,0,0,0.070573247,-0.541511389,-0.281737728,0.041024344,-0.113419403,-0.023986916,0.796923922,0.267694224,-0.026846069
1462,b1502,ydeQ,putative fimbrial-like adhesin protein,0,0,0,-0.999962998,0.17678764,462459.6394,2.952316639,0.682786575,37865.2357,7.39358709,-0.125085194,232572.4576
1463,b1503,ydeR,putative fimbrial-like adhesin protein,0,0,0,1.485931631,-0.999989864,-0.557122043,1.4071002,-0.808474852,-0.594214242,1.132205003,0.16550927,-0.658426807
1464,b1504,ydeS,putative fimbrial-like adhesin protein,0,0,0,-0.559498237,0.480441204,-0.774190756,1.498703854,-0.134669046,-0.633441058,2.341116744,0.195343561,-0.566342645
1465,b1507,hipA,inactivating GltX kinase facilitating persister formation; toxin of HipAB TA pair; autokinase,0,0,0,-0.785976059,-0.497045879,0.520397022,-0.327733919,-0.59383636,0.005406985,-0.511123782,-0.687087377,0.368626114
1466,b1508,hipB,antitoxin of HipAB toxin-antitoxin system,0,0,0,-0.763971424,0.382351482,-0.409100386,-0.292446435,1.541571609,0.949485945,-0.216826841,0.544220679,-0.625962012
1467,b1511,lsrK,autoinducer-2 (AI-2) kinase,0,0,0,0.419026877,-0.297668251,1.679608872,0.789286978,-0.04920843,0.461798051,1.741468306,0.505611149,3.535507731
1468,b1512,lsrR,lsr operon transcriptional repressor,0,0,0,0.004992504,-0.37148792,-0.657792895,-0.586873971,-0.696676682,-0.334169349,-0.387584321,-0.398409887,-0.633866849
1469,b1513,lsrA,autoinducer 2 import ATP-binding protein,0,0,0,-0.524564329,-0.589301105,-0.093094072,-0.18155742,0.080680663,-0.150884834,-0.294256213,0.06863596,-0.070421647
1470,b1514,lsrC,autoinducer 2 import system permease protein,0,0,0,-0.654574235,0.432288142,0.564166659,-0.010975902,0.331048797,0.65489563,-0.541783905,0.064605932,1.7045685
1471,b1515,lsrD,autoinducer 2 import system permease protein,0,0,0,-0.415659681,-0.351531871,-0.629634975,-0.161229961,-0.103266354,-0.119496408,-0.215319778,-0.114162259,-0.449830986
1472,b1516,lsrB,autoinducer 2-binding protein,0,0,0,-0.708569902,0.292025878,0.072019383,-0.022599491,-0.523651022,1.087019204,-0.148482948,-0.412628938,0.27630507
1473,b1517,lsrF,putative autoinducer-2 (AI-2) aldolase,0,0,0,-0.747820485,-0.782669547,1.961843238,-0.253320661,0.19782245,2.350268538,-0.133841652,-0.197582483,0.842888411
1474,b1518,lsrG,autoinducer-2 (AI-2) degrading protein LsrG,0,0,0,2.440819706,0.627875578,1.207877514,3.588747369,-0.214622004,0.924204814,0.909248861,0.387266096,-0.999993483
1475,b1519,tam,trans-aconitate methyltransferase,0,0,0,-0.089650717,-0.062866232,0.407258742,-0.162148083,0.028508714,-0.165834537,-0.436331715,-0.200647676,-0.492481541
1476,b1520,yneE,bestrophin family putative inner membrane protein,0,0,0,0.720723385,-0.31937492,-0.265928041,-0.717331264,0.092026212,-0.241786626,-0.797728056,-0.455804237,-0.659764817
1477,b1521,uxaB,"altronate oxidoreductase, NAD-dependent",0,0,0,0.926719105,-0.041448591,-0.262600127,0.531436315,0.63596297,0.118768077,0.713066395,0.449755939,-0.119669839
1478,b1522,yneF,putative membrane-bound diguanylate cyclase,0,0,0,1.004399624,-0.458630167,0.181556816,-0.633342581,-0.334382163,0.026781588,0.001096016,-0.642853902,-0.456258024
1479,b1523,yneG,DUF4186 family protein,0,0,0,-0.110082061,0.047032656,-0.261239598,-0.522343019,-0.10676744,-0.343359585,-0.644181558,0.088223167,-0.489639917
1480,b1524,glsB,glutaminase 2,0,0,0,-0.293069798,-0.102414801,1.05527393,1.688399248,0.607436736,1.774611135,1.159171273,1.041202685,1.917390015
1481,b1525,sad,"succinate semialdehyde dehydrogenase, NAD(P)+-dependent",0,0,0,-0.126735032,-0.821667407,-0.853160337,0.332397972,-0.272657638,-0.263682887,0.268349085,-0.500201204,-0.670253745
1482,b1526,yneJ,putative DNA-binding transcriptional regulator,0,0,0,-0.036350482,-0.059519271,-0.230604185,-0.06694814,0.511314713,0.764812539,0.118042809,-0.105465414,-0.121659446
1483,b1527,yneK,uncharacterized protein,0,0,0,-0.033743511,-0.636232646,0.178509634,0.722242635,0.176816045,-0.43236454,0.279029769,-0.318219001,-0.222093383
1484,b1528,ydeA,"arabinose efflux transporter, arabinose-inducible",0,0,0,0.401342872,0.502574912,-0.247405985,-0.454389148,-0.117191612,-0.359289126,-0.577624931,-0.028167416,-0.643158856
1485,b1529,marC,UPF0056 family inner membrane protein,0,0,0,-0.018631829,-0.217822795,0.448766261,-0.544707407,0.651236074,-0.013991008,-0.571628038,0.603789429,-0.039061902
1486,b1530,marR,transcriptional repressor of multiple antibiotic resistance,0,0,0,-0.290343977,-0.252484801,0.338656109,0.18415645,0.259966321,-0.092557901,0.220954793,0.582523201,0.619286615
1487,b1531,marA,multiple antibiotic resistance transcriptional regulator,0,0,0,0.589905788,-0.394317475,1.338019753,1.406797988,-0.05660523,-0.506116859,0.624816635,0.308346561,0.493641481
1488,b1532,marB,"mar operon regulator, periplasmic",0,0,0,0.22984082,0.107281175,0.313488321,-0.268068791,0.236660568,-0.079059575,-0.453524586,-0.219910347,0.002631578
1489,b1533,eamA,cysteine and O-acetyl-L-serine efflux system,0,0,0,0.329805108,-0.460317606,4.394841854,4.806270577,2.128472289,4.860981132,3.905466301,7.429501771,16.47323415
1490,b1534,ydeE,putative transporter,0,0,0,0.806542567,0.165814814,0.870867406,0.37365245,-0.077776792,-0.101459958,-0.394823588,-0.228998137,0.400645835
1491,b4599,yneM,inner membrane-associated protein,0,0,0,-0.724299591,-0.81961846,-0.919339477,-0.947143329,-0.069988379,-0.493472585,-0.938771886,-0.094062438,-0.981945265
1492,b4698,mgrR,-,0,0,0,-0.826809033,-0.314843333,-0.324786332,-0.833400036,0.934152191,-0.199330758,-0.934743846,4.829888044,0.749506082
1493,b1535,dgcZ,"diguanylate cyclase, zinc-sensing",0,0,0,-0.781676212,-0.451126564,0.663257439,-0.535727706,0.769525653,0.9696614,-0.829073106,5.83465211,8.960476299
1494,b1536,ydeI,hydrogen peroxide resistance OB fold protein; putative periplasmic protein,0,0,0,-0.019699948,1.579922119,0.76235142,-0.225716524,0.337246002,-0.070319899,-0.233077314,1.139513879,3.643572011
1495,b1537,ydeJ,inactive PncC family protein,0,0,0,0.333106443,0.411811751,2.186700888,-0.126568812,-0.292708942,-0.108049063,-0.042347811,-0.217651595,0.623583083
1496,b1538,dcp,dipeptidyl carboxypeptidase II,0,0,0,2.58206956,0.463839,-0.12350063,-0.111602602,-0.615357952,0.204809319,-0.181447526,-0.587749124,0.304490359
1497,b1539,ydfG,NADP-dependent 3-hydroxy acid dehydrogenase; malonic semialdehyde reductase,0,0,0,0.105639358,-0.327618784,-0.040712114,-0.404498756,-0.165293443,0.009852236,-0.170423901,-0.188470415,0.011405162
1498,b1540,rspR,transcriptional repressor for rspAB,0,0,0,-0.276507739,-0.076798245,0.019331711,0.529496005,0.196689895,-0.32637198,0.691607755,0.705845752,-0.024384171
1499,b1541,ydfZ,"selenoprotein, function unknown",0,0,0,-0.57046571,-0.82083217,-0.33849387,-0.475413246,0.055516234,-0.642522303,-0.116408228,0.504816435,-0.656798651
1500,b1542,ydfI,putative NAD-dependent D-mannonate oxidoreductase,0,0,0,-0.820561263,-0.906952929,-0.686066339,-0.660936183,-0.581225029,-0.120990373,-0.737636819,-0.16242685,-0.479576003
1501,b1544,ydfK,"cold shock protein, function unknown, Qin prophage",0,0,0,0.55718439,-0.255084915,2.328074448,-0.999978552,-0.660044639,-0.033292439,4.746331394,0.456752605,0.428627455
1502,b1545,pinQ,Qin prophage; putative site-specific recombinase,0,0,0,1.494401291,-0.244716287,-0.172476356,0.580239999,-0.422993523,-0.16151347,0.458628065,-0.44777942,-0.716384679
1503,b1546,tfaQ,Qin prophage; putative tail fiber assembly protein,0,0,0,-0.161070009,2.814046612,3.297961348,2.240069849,0.348759237,0.550009291,0.487268656,2.401875719,1.046397308
1504,b1547,stfQ,Qin prophage; putative side tail fiber assembly protein,0,0,0,0.021306073,-0.405642989,-0.082253921,0.79979868,-0.061400339,0.386482459,0.086563647,-0.30859734,-0.261090904
1505,b4533,ynfO,"uncharacterized protein, Qin prophage",0,0,0,-0.41102794,-0.151681522,9.39606666,1.34679546,0.293879407,0.677022706,0.977690622,1.155339645,0.671241365
1506,b1549,ydfO,Qin prophage; uncharacterized protein,0,0,0,2.717732077,20.493284,1.83683157,2.577681108,3.121943838,-0.857955,5.986206016,2.945656624,-0.660070323
1507,b1550,gnsB,Qin prophage; multicopy suppressor of secG(Cs) and fabA6(Ts),0,0,0,0.989445167,-0.999961112,-0.999962235,-0.81331157,0.469545902,-0.269637162,-0.244451858,2.20458719,1.298346008
1508,b1551,ynfN,Qin prophage; cold shock-induced protein,0,0,0,1.014781591,0.400916761,2.843868492,0.028498227,-0.57504702,-0.999992649,-0.304914827,-0.37553455,-0.433257281
1509,b1552,cspI,Qin prophage; cold shock protein,0,0,0,84350.9432,8.173862582,921374.2317,55534.6336,0.694617491,18932.1178,140807.1062,-0.783895551,115563.9666
1510,b1553,rzpQ,"Rz-like protein, Qin prophage",0,0,0,4.752870162,0.632727798,2.071573391,7.205309369,-0.913763216,0.077935543,3.985588061,0.609298106,-0.318337375
1511,b4689,rzoQ,"putative Rz1-like lipoprotein, Qin prophage",0,0,0,5.550163984,0.259355357,4.496093356,7.381409813,-0.999994463,0.632747869,5.029754065,0.215281945,-0.999982146
1512,b1554,rrrQ,Qin prophage; putative lysozyme,0,0,0,0.204833767,0.006330844,0.223033402,-0.128288901,-0.394690937,0.06323088,-0.435616915,-0.007096255,-0.431711536
1513,b1555,ydfR,Qin prophage; uncharacterized protein,0,0,0,1.077911305,-0.13552366,0.229056683,-0.216013279,0.046781514,0.230048757,0.73117291,-0.703181489,-0.69853416
1514,b1556,essQ,Qin prophage; putative S lysis protein,0,0,0,-0.999980377,0,31362.5714,0.540248576,0,0,-0.999980377,0,18435.639
1515,b1557,cspB,Qin prophage; cold shock protein,0,0,0,-0.999955926,35943.0097,187029.6384,-0.999955926,18123.8424,0,-0.999955926,132958.6865,0
1516,b1558,cspF,Qin prophage; cold shock protein,0,0,0,0.31047823,0.428055595,2.028541625,4.821390428,0.324524283,0.110821299,2.644118015,3.009412422,1.011411234
1517,b1559,quuQ,Qin prophage; putative antitermination protein Q,0,0,0,0.714368515,-0.433132071,-0.002326539,2.965061387,-0.165802709,0.122771408,0.967816536,0.33141909,-0.210082442
1518,b1560,ydfU,Qin prophage; uncharacterized protein,0,0,0,0.21797786,0.209332371,-0.054078838,0.472051549,-0.243814094,0.124273703,0.469860216,-0.713389273,-0.438064999
1519,b1561,rem,Qin prophage; uncharacterized protein,0,0,0,1.340272839,-0.752146788,-0.33100881,0.41818538,-0.758603038,-0.660013493,1.083121988,-0.533189739,-0.718794006
1520,b1562,hokD,Qin prophage; small toxic polypeptide,0,0,0,4.896744884,17.75382602,19.96940679,-0.99996141,0.391312587,-0.193558182,3.694236151,2.236541513,0.669140173
1521,b1563,relE,Qin prophage; toxin of the RelE-RelB toxin-antitoxin system,0,0,0,5.523291612,1.821501855,3.687834863,12.55694306,-0.837682271,-0.64853195,1.691348538,-0.716694791,-0.749044876
1522,b1564,relB,Qin prophage; bifunctional antitoxin of the RelE-RelB toxin-antitoxin system/ transcriptional repressor,0,0,0,0.896236462,0.35788544,3.689055668,0.46882244,-0.505915933,-0.312504251,-0.579552879,-0.543503585,-0.530447944
1523,b1565,ydfV,Qin prophage; uncharacterized protein,0,0,0,0.868712828,-0.646004288,-0.755592883,1.438889564,-0.633447656,-0.676703874,0.672831674,-0.585416532,-0.673916156
1524,b1566,flxA,Qin prophage; uncharacterized protein,0,0,0,0.802782226,0.19933402,1.306962472,1.925965993,-0.285861148,-0.571625511,2.158378782,-0.057750221,-0.7660416
1525,b1569,dicC,Qin prophage; DNA-binding transcriptional regulator for DicB,0,0,0,-0.999955926,0.397787381,5.176988133,19.12671912,1.730631251,1.920329693,16.15108469,0.224368824,0.610955901
1526,b1570,dicA,Qin prophage; putative regulator for DicB,0,0,0,0.173598514,-0.580053724,-0.50418597,2.03548907,-0.323765088,-0.117826127,-0.225280191,-0.495177497,-0.738020129
1527,b1571,ydfA,Qin prophage; uncharacterized protein,0,0,0,-0.908305748,-0.237593782,-0.050213436,0.460430378,-0.10002496,0.355492987,-0.257387671,-0.056420592,-0.015450482
1528,b1572,ydfB,Qin prophage; uncharacterized protein,0,0,0,-0.485422667,-0.250727514,0.185752237,-0.414149714,-0.125638816,0.134445264,-0.329400543,0.435444477,0.138370708
1529,b1573,ydfC,"uncharacterized protein, Qin prophage",0,0,0,-0.046723084,0.700341521,0.133720782,-0.43628502,0.445260338,0.316979485,-0.498173718,0.541633189,-0.319342881
1530,b1574,dicF,-,0,0,0,0,39875.605,0,0,0,0,17175.1576,15741.2815,0
1531,b1575,dicB,Qin prophage; cell division inhibition protein,0,0,0,0,-0.999961112,-0.505372042,54016.2928,-0.999961112,-0.376927688,17175.1576,-0.999961112,-0.999983891
1532,b1576,ydfD,Qin prophage; uncharacterized protein,0,0,0,-0.999962998,-0.483094069,-0.999982614,1.970047638,-0.999987037,0.927620465,-0.372634331,-0.591877058,-0.639452383
1533,b1580,rspB,putative Zn-dependent NAD(P)-binding oxidoreductase,0,0,0,1.48010481,-0.320410818,-0.377167745,1.859889459,-0.433832733,-0.580322676,0.71338298,0.478801636,-0.79300309
1534,b1581,rspA,bifunctional D-altronate/D-mannonate dehydratase,0,0,0,-0.363279538,-0.174366313,0.566910369,-0.519184172,-0.253881023,0.108741859,-0.428629687,-0.061618439,0.079465394
1535,b1582,ynfA,UPF0060 family inner membrane protein,0,0,0,0.230190829,-0.580088262,0.692652229,1.318784211,-0.55459058,0.072917349,2.049461847,-0.244583171,0.957115249
1536,b1583,ynfB,UPF0482 family putative periplasmic protein,0,0,0,-0.268966151,0.125532834,-0.115299351,0.026083361,-0.287787782,-0.667887196,0.217300609,0.446553821,-0.381105184
1537,b1584,speG,spermidine N1-acetyltransferase,0,0,0,0.554563562,-0.027448049,0.000272498,0.522226026,-0.436566813,-0.284928134,0.336802114,-0.245838409,-0.430710559
1538,b1585,ynfC,UPF0257 family lipoprotein,0,0,0,-0.423923871,0.273942614,0.50959044,-0.514616876,0.258818657,-0.119589614,-0.680871627,2.185353962,0.880630105
1539,b1586,ynfD,DUF1161 family periplasmic protein,0,0,0,-0.084490097,0.165768339,0.053036325,-0.707544594,-0.550963476,-0.257513802,-0.497675991,-0.018521893,-0.390064214
1540,b1587,ynfE,"putative selenate reductase, periplasmic",0,0,0,0.039240617,-0.274871913,0.133254152,-0.26336621,0.127315793,-0.362384507,-0.361502962,-0.139244979,-0.484617941
1541,b1588,ynfF,"S- and N-oxide reductase, A subunit, periplasmic",0,0,0,-0.079668788,-0.317012763,-0.141273525,-0.304475376,0.141792525,-0.006406278,0.043754107,0.118979094,-0.124973596
1542,b1589,ynfG,"oxidoreductase, Fe-S subunit",0,0,0,-0.327026426,-0.276072718,0.579127064,0.057871996,0.409684393,-0.355996296,-0.570320981,1.143955817,-0.506449461
1543,b1590,ynfH,"oxidoreductase, membrane subunit",0,0,0,-0.009972925,-0.185050777,1.052437405,0.034041577,-0.209882258,0.141966145,0.042522944,-0.430001229,0.463455565
1544,b1591,dmsD,twin-argninine leader-binding protein for DmsA and TorA,0,0,0,-0.150311613,-0.0815889,0.223876705,1.171337498,1.405618524,0.964809999,1.043759021,3.18228131,1.354576663
1545,b1592,clcB,H(+)/Cl(-) exchange transporter,0,0,0,-0.026278003,-0.081213403,-0.690261894,-0.617166422,-0.128314697,-0.395038127,-0.642278667,3.478366282,-0.58886245
1546,b1593,ynfK,putative dethiobiotin synthetase,0,0,0,0.778322239,0.106445199,-0.344460097,0.867789972,-0.032315147,0.15784984,1.089996048,0.630457027,1.250419789
1547,b1594,mlc,glucosamine anaerobic growth regulon transcriptional repressor; autorepressor,0,0,0,0.067063447,0.424049087,-0.144761763,0.034025751,-0.15595546,-0.119401044,-0.150648951,-0.139673967,-0.539707876
1548,b1595,ynfL,LysR family putative transcriptional regulator,0,0,0,-0.173269907,-0.044996527,0.122358233,-0.034245629,0.036644207,2.169293463,-0.053487795,0.116589088,1.449109214
1549,b1596,ynfM,putative arabinose efflux transporter,0,0,0,-0.314678586,-0.311102764,-0.283582361,5.106401722,2.225466243,0.461792782,0.634286296,1.73051057,-0.228139134
1550,b1597,asr,acid shock-inducible periplasmic protein,0,0,0,40.92720613,-0.965455275,-0.970739201,0.504314615,-0.970039203,-0.863513671,1.151316188,-0.984175605,-0.97085436
1551,b4601,ydgU,stationary phase-induced protein,0,0,0,-0.110558482,2.520799172,0.444753553,0.448659158,0.415787737,1.002321815,-0.046903542,0.719613162,0.009033101
